Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,ADSL_log
santa fe,garay,santa rosa de calchines,82035050,62,941,0,0,0,0,0,0,1003,4.143134726391533
santa fe,garay,los zapallos,82035030,0,67,0,0,67,0,0,0,134,0.0
santa fe,general lópez,aarón castellanos (est. castellanos),82042010,0,0,0,0,0,0,0,36,36,0.0
santa fe,general lópez,amenábar,82042020,127,0,0,0,0,0,0,101,228,4.852030263919617
santa fe,general lópez,cafferata,82042030,246,0,0,1,0,0,0,0,247,5.5093883366279774
santa fe,general lópez,cañada del ucle,82042040,214,0,0,53,0,0,0,0,267,5.3706380281276624
santa fe,general lópez,carmen,82042050,0,0,0,0,40,0,0,101,141,0.0
santa fe,general lópez,carreras,82042060,0,1,0,0,0,0,0,279,280,0.0
santa fe,general lópez,chapuy,82042070,0,1,0,0,0,0,0,0,1,0.0
santa fe,general lópez,chovet,82042080,0,1,0,0,0,1,0,0,2,0.0
santa fe,general lópez,christophersen,82042090,0,0,0,15,0,0,0,78,93,0.0
santa fe,general lópez,diego de alvear,82042100,206,0,0,64,0,0,0,108,378,5.332718793265369
santa fe,general lópez,elortondo,82042110,442,1290,0,0,0,0,0,91,1823,6.093569770045136
santa fe,general lópez,firmat,82042120,67,1327,0,3780,0,0,0,2,5176,4.219507705176107
santa fe,general lópez,hughes,82042130,0,0,0,1423,0,0,0,6,1429,0.0
santa fe,general lópez,la chispa,82042140,0,0,0,0,0,0,0,71,71,0.0
santa fe,general lópez,maggiolo,82042170,78,0,0,0,1,0,0,50,129,4.3694478524670215
santa fe,general lópez,maría teresa,82042180,11,1042,0,50,1,0,0,30,1134,2.4849066497880004
santa fe,general lópez,melincué (est. san urbano),82042190,0,0,0,0,0,0,0,203,203,0.0
santa fe,general lópez,miguel torres,82042200,0,1,0,0,0,0,0,0,1,0.0
santa fe,general lópez,murphy,82042210,0,0,0,717,0,0,0,0,717,0.0
santa fe,general lópez,rufino,82042220,353,6,0,7260,0,0,0,0,7619,5.869296913133774
santa fe,general lópez,san eduardo,82042230,134,0,0,196,0,0,0,0,330,4.90527477843843
santa fe,general lópez,san francisco de santa fe,82042240,0,0,0,45,0,1,0,0,46,0.0
santa fe,general lópez,san gregorio,82042250,43,0,0,1013,0,0,0,118,1174,3.784189633918261
santa fe,general lópez,sancti spiritu,82042260,185,0,0,382,0,1,0,564,1132,5.225746673713202
santa fe,general lópez,santa isabel,82042270,106,0,0,1336,0,1,0,0,1443,4.672828834461906
santa fe,general lópez,teodelina,82042280,0,935,0,0,0,0,0,167,1102,0.0
santa fe,general lópez,venado tuerto,82042290,989,23121,0,1772,380,0,0,5,26267,6.897704943128636
santa fe,general lópez,villa cañás,82042300,379,1195,0,1365,4,0,0,124,3067,5.940171252720432
santa fe,general lópez,wheelwright,82042310,0,1433,0,1,0,1,0,11,1446,0.0
santa fe,general lópez,labordeboy,82042150,217,0,0,0,0,0,0,0,217,5.384495062789089
santa fe,general obligado,avellaneda (est. ewald),82049020,2,0,0,3953,750,0,0,1141,5846,1.0986122886681098
santa fe,general obligado,berna,82049030,0,0,0,0,10,0,0,48,58,0.0
santa fe,general obligado,el araza,82049040,0,0,0,0,0,0,0,126,126,0.0
santa fe,general obligado,el rabón,82049050,0,65,0,0,0,1,0,116,182,0.0
santa fe,general obligado,florencia,82049060,236,136,0,0,0,1,0,184,557,5.4680601411351315
santa fe,general obligado,guadalupe norte,82049070,73,0,0,0,0,0,0,0,73,4.30406509320417
santa fe,general obligado,ingeniero chanourdie,82049080,0,0,0,0,0,1,0,85,86,0.0
santa fe,general obligado,la isleta,82049090,0,0,0,0,0,1,0,0,1,0.0
santa fe,general obligado,la sarita,82049100,0,0,0,0,0,0,0,85,85,0.0
santa fe,general obligado,las garzas,82049120,76,0,0,0,0,0,0,0,76,4.343805421853684
santa fe,general obligado,las toscas,82049130,455,1045,0,255,0,1,0,521,2277,6.1224928095143865
santa fe,general obligado,los laureles,82049140,0,0,0,0,20,0,0,0,20,0.0
santa fe,general obligado,malabrigo,82049150,608,924,0,0,160,0,0,91,1783,6.411818267709897
santa fe,general obligado,paraje san manuel,82049160,0,0,0,0,0,1,0,0,1,0.0
santa fe,general obligado,reconquista,82049180,465,14072,1,8366,800,2,0,2839,26545,6.144185634125646
santa fe,general obligado,san antonio de obligado,82049190,122,132,0,0,0,6,0,5,265,4.812184355372417
santa fe,general obligado,tacuarendí (emb. kilómetro 421),82049200,92,115,0,0,0,0,0,3,210,4.532599493153256
santa fe,general obligado,villa ana,82049210,0,0,0,0,0,1,0,0,1,0.0
santa fe,general obligado,villa guillermina,82049220,163,173,0,0,0,1,0,123,460,5.099866427824199
santa fe,general obligado,villa ocampo,82049230,2009,1807,0,0,0,1,0,0,3817,7.605890001053122
santa fe,general obligado,lanteri,82049110,0,0,0,0,0,0,0,300,300,0.0
santa fe,general obligado,arroyo ceibal,82049010,0,0,0,0,0,0,0,108,108,0.0
santa fe,iriondo,barrio cicarelli,82056010,0,0,0,0,0,0,0,9,9,0.0
santa fe,iriondo,bustinza,82056020,287,0,0,6,0,0,0,90,383,5.662960480135946
santa fe,iriondo,cañada de gómez,82056030,1211,7780,0,342,0,0,0,411,9744,7.10002716662926
santa fe,iriondo,carrizales (est. clarke),82056040,274,17,0,1,0,0,0,0,292,5.616771097666572
santa fe,iriondo,classon,82056050,0,0,0,147,0,0,0,21,168,0.0
santa fe,iriondo,colonia médici,82056060,0,0,0,0,0,0,0,12,12,0.0
santa fe,iriondo,correa,82056070,80,991,0,722,0,0,0,35,1828,4.394449154672439
santa fe,iriondo,larguía,82056080,0,0,0,0,0,0,0,7,7,0.0
santa fe,iriondo,lucio v. lópez,82056090,0,5,0,0,0,0,0,31,36,0.0
santa fe,iriondo,oliveros,82056100,2000,0,0,1360,0,0,0,0,3360,7.601402334583733
santa fe,iriondo,pueblo andino,82056110,0,853,0,0,0,0,0,414,1267,0.0
santa fe,iriondo,salto grande,82056120,493,0,0,0,0,0,0,89,582,6.202535517187923
santa fe,iriondo,serodino,82056130,182,0,0,12,0,0,0,112,306,5.209486152841421
santa fe,iriondo,totoras,82056140,293,0,0,920,0,1,0,131,1345,5.683579767338681
santa fe,iriondo,villa eloísa,82056150,563,0,0,457,8,0,0,81,1109,6.335054251498059
santa fe,iriondo,villa la rivera (oliveros),82056160,0,0,0,0,0,0,0,37,37,0.0
santa fe,iriondo,villa la rivera (pueblo andino),82056170,0,0,0,0,0,1,0,26,27,0.0
santa fe,la capital,angel gallardo,82063010,0,0,0,0,0,0,0,23,23,0.0
santa fe,la capital,arroyo aguiar,82063020,99,0,0,0,0,0,0,38,137,4.605170185988092
santa fe,la capital,arroyo leyes,82063030,0,1115,0,88,0,0,0,106,1309,0.0
santa fe,la capital,cabal,82063040,0,0,0,0,0,0,0,14,14,0.0
santa fe,la capital,candioti,82063060,0,0,0,287,0,0,0,1,288,0.0
santa fe,la capital,emilia,82063070,96,0,0,166,0,0,0,2,264,4.574710978503383
santa fe,la capital,laguna paiva,82063080,716,0,0,0,0,0,0,64,780,6.57507584059962
santa fe,la capital,llambi campbell,82063090,133,0,0,0,73,0,0,158,364,4.897839799950911
santa fe,la capital,monte vera,82063100,193,0,0,0,0,3,0,0,196,5.267858159063328
santa fe,la capital,nelson,82063110,289,0,0,1,3,0,0,35,328,5.66988092298052
santa fe,la capital,recreo,82063140,865,39,0,1879,0,0,0,278,3061,6.763884908562435
santa fe,la capital,san josé del rincón,82063160,865,2329,0,498,0,1,0,0,3693,6.763884908562435
santa fe,la capital,santa fe,82063170,10255,63214,31,55571,1700,11,0,99,130881,9.23561817916045
santa fe,la capital,santo tomé,82063180,13,14,0,1591,11,0,0,684,2313,2.6390573296152584
santa fe,la capital,sauce viejo,82063190,601,0,0,242,0,0,0,63,906,6.400257445308821
santa fe,las colonias,cavour,82070010,0,0,0,0,0,0,0,3,3,0.0
santa fe,las colonias,cululú,82070020,0,0,0,0,0,0,0,24,24,0.0
santa fe,las colonias,elisa,82070030,0,0,0,252,0,0,0,0,252,0.0
santa fe,las colonias,empalme san carlos,82070040,0,0,0,0,0,0,0,13,13,0.0
santa fe,las colonias,esperanza,82070050,1017,8029,0,48,0,3,0,422,9519,6.925595197110468
santa fe,las colonias,felicia,82070060,0,0,0,0,0,0,0,433,433,0.0
santa fe,las colonias,franck,82070070,135,0,0,1386,0,0,0,101,1622,4.912654885736052
santa fe,las colonias,grutly,82070080,93,0,0,0,0,0,0,21,114,4.543294782270004
santa fe,las colonias,hipatia,82070090,0,0,0,0,0,0,0,53,53,0.0
santa fe,las colonias,humboldt,82070100,212,0,0,24,2,0,0,195,433,5.3612921657094255
santa fe,las colonias,la pelada,82070120,0,0,0,106,0,0,0,96,202,0.0
santa fe,las colonias,las tunas,82070130,3,0,0,108,0,1,0,0,112,1.3862943611198906
santa fe,las colonias,maría luisa,82070140,0,0,0,0,0,0,0,167,167,0.0
santa fe,las colonias,matilde,82070150,85,0,0,0,0,0,0,68,153,4.454347296253507
santa fe,las colonias,nuevo torino,82070160,78,0,0,0,72,0,0,5,155,4.3694478524670215
santa fe,las colonias,otros,Sin Datos,0,0,0,0,0,0,0,16,16,0.0
santa fe,las colonias,pilar,82070170,112,0,0,10,0,0,0,2,124,4.727387818712341
santa fe,las colonias,progreso,82070190,0,0,0,0,0,0,0,617,617,0.0
santa fe,las colonias,providencia,82070200,0,0,0,0,0,0,0,136,136,0.0
santa fe,las colonias,sa pereyra,82070210,54,0,0,0,0,0,0,3,57,4.007333185232471
santa fe,las colonias,san agustín,82070220,0,0,0,0,0,0,0,83,83,0.0
santa fe,las colonias,san carlos centro,82070230,265,4022,0,10,0,0,0,33,4330,5.583496308781699
santa fe,las colonias,san carlos norte,82070240,0,264,0,1,0,0,0,142,407,0.0
santa fe,las colonias,san carlos sud,82070250,30,676,0,2,0,0,0,6,714,3.4339872044851463
santa fe,las colonias,san jerónimo del sauce,82070260,0,0,0,119,0,0,0,0,119,0.0
santa fe,las colonias,san jerónimo norte,82070270,135,0,0,1622,0,0,0,261,2018,4.912654885736052
santa fe,las colonias,santa clara de buena vista,82070290,0,758,0,0,0,0,0,0,758,0.0
santa fe,las colonias,santo domingo,82070300,0,0,0,0,0,0,0,270,270,0.0
santa fe,las colonias,sarmiento,82070310,135,0,0,0,130,0,0,159,424,4.912654885736052
santa fe,otros,otros,Sin Datos,0,0,0,0,2581,0,0,0,2581,0.0
santa fe,rosario,acebal,82084010,20,755,0,36,391,0,0,140,1342,3.044522437723423
santa fe,rosario,álvarez,82084030,5,1393,0,2,134,0,0,0,1534,1.791759469228055
santa fe,rosario,alvear,82084040,893,3258,0,467,0,0,0,20,4638,6.795705775173514
santa fe,rosario,arminda,82084060,0,86,0,0,40,0,0,0,126,0.0
santa fe,rosario,arroyo seco,82084070,529,4028,0,1529,0,0,0,14,6100,6.272877006546167
santa fe,rosario,carmen del sauce,82084080,0,3,0,180,0,0,0,22,205,0.0
santa fe,rosario,coronel bogado,82084090,415,0,0,178,0,0,0,0,593,6.030685260261263
santa fe,rosario,cuatro esquinas,82084110,0,0,0,48,0,0,0,0,48,0.0
santa fe,rosario,el caramelo,82084120,71,0,0,497,0,0,0,0,568,4.276666119016055
santa fe,rosario,fighiera,82084130,185,0,0,0,0,0,0,258,443,5.225746673713202
santa fe,rosario,funes,82084140,1970,6269,1,6830,0,1,0,240,15311,7.58629630715272
santa fe,rosario,general lagos,82084150,400,0,0,1,1,0,0,141,543,5.993961427306569
santa fe,rosario,granadero baigorria,82084160,0,3207,0,974,2,0,0,676,4859,0.0
santa fe,rosario,ibarlucea,82084170,0,785,0,982,0,0,0,412,2179,0.0
santa fe,rosario,pérez,82084210,476,0,0,115,0,4,0,6,601,6.1675164908883415
santa fe,rosario,piñero (est. erasto),82084220,0,181,0,1,55,0,0,0,237,0.0
santa fe,rosario,pueblo esther,82084230,397,0,0,842,0,1,0,0,1240,5.986452005284438
santa fe,rosario,pueblo muñoz (est. bernard),82084240,0,118,0,0,54,0,0,0,172,0.0
santa fe,rosario,pueblo uranga,82084250,15,0,0,162,0,0,0,52,229,2.772588722239781
santa fe,rosario,puerto arroyo seco,82084260,0,0,0,0,25,0,0,0,25,0.0
santa fe,rosario,rosario,82084270,8813,164525,71,184903,152,2,0,5218,363684,9.084096645401932
santa fe,rosario,soldini,82084280,59,780,0,0,86,0,0,0,925,4.0943445622221
santa fe,rosario,villa amelia,82084290,172,109,0,2,0,0,0,2,285,5.153291594497779
santa fe,rosario,villa del plata,82084300,0,0,0,231,101,0,0,0,332,0.0
santa fe,rosario,villa gobernador gálvez,82084310,0,17,0,9,0,0,0,39,65,0.0
santa fe,rosario,zavalla,82084320,150,1,0,0,0,0,0,0,151,5.017279836814924
santa fe,rosario,albarellos,82084020,0,0,0,0,0,0,0,20,20,0.0
santa fe,rosario,coronel rodolfo s. domínguez,82084100,0,318,0,0,0,0,0,0,318,0.0
santa fe,rosario,kilómetro 101,82084180,1,0,0,0,0,1,0,0,2,0.6931471805599453
santa fe,rosario,arbilla,82084050,31,0,0,0,0,0,0,0,31,3.4657359027997265
santa fe,rosario,monte flores,82084200,9,0,0,0,0,0,0,0,9,2.302585092994046
santa fe,san cristóbal,aguará grande,82091010,0,0,0,0,0,1,0,2,3,0.0
santa fe,san cristóbal,ambrosetti,82091020,0,0,0,0,0,1,0,84,85,0.0
santa fe,san cristóbal,arrufo,82091030,140,166,0,137,0,0,0,0,443,4.948759890378168
santa fe,san cristóbal,balneario la verde,82091040,0,0,0,0,0,1,0,0,1,0.0
santa fe,san cristóbal,capivara,82091050,0,0,0,0,0,1,0,0,1,0.0
santa fe,san cristóbal,ceres,82091060,747,1939,0,0,0,0,0,610,3296,6.617402977974478
santa fe,san cristóbal,colonia bossi,82091080,56,0,0,78,0,0,0,111,245,4.04305126783455
santa fe,san cristóbal,hersilia,82091120,0,210,0,34,0,0,0,370,614,0.0
santa fe,san cristóbal,huanqueros,82091130,0,0,0,0,0,0,0,32,32,0.0
santa fe,san cristóbal,la cabral,82091140,0,0,0,0,1,1,0,2,4,0.0
santa fe,san cristóbal,la rubia,82091150,0,31,0,0,0,0,0,12,43,0.0
santa fe,san cristóbal,las palmeras,82091170,0,0,0,0,0,0,0,97,97,0.0
santa fe,san cristóbal,moisés ville,82091180,89,352,0,240,0,0,0,1,682,4.499809670330265
santa fe,san cristóbal,monigotes,82091190,0,0,0,48,0,0,0,12,60,0.0
santa fe,san cristóbal,ñanducita,82091200,0,0,0,0,0,0,0,39,39,0.0
santa fe,san cristóbal,otros,Sin Datos,0,0,0,0,0,0,0,8,8,0.0
santa fe,san cristóbal,palacios,82091210,2,0,0,36,0,0,0,39,77,1.0986122886681098
santa fe,san cristóbal,san cristóbal,82091220,578,815,0,1518,0,1,0,451,3363,6.361302477572996
santa fe,san cristóbal,san guillermo,82091230,887,1478,0,224,0,0,0,248,2837,6.78897174299217
santa fe,san cristóbal,santurce,82091240,0,0,0,0,0,0,0,33,33,0.0
santa fe,san cristóbal,soledad,82091250,0,0,0,0,0,0,0,201,201,0.0
santa fe,san cristóbal,suardi,82091260,0,0,0,1560,0,0,0,0,1560,0.0
santa fe,san cristóbal,villa saralegui,82091270,0,0,0,0,3,0,0,52,55,0.0
santa fe,san cristóbal,curupaity,82091110,0,0,0,0,0,0,0,15,15,0.0
santa fe,san cristóbal,colonia ana,82091070,0,0,0,0,0,0,0,6,6,0.0
santa fe,san cristóbal,colonia rosa,82091090,0,0,0,0,0,0,0,12,12,0.0
santa fe,san javier,alejandra,82098010,0,0,0,0,0,1,0,453,454,0.0
santa fe,san javier,cacique ariacaiquín,82098020,0,0,0,0,0,0,0,56,56,0.0
santa fe,san javier,colonia durán,82098030,0,0,0,0,0,1,0,0,1,0.0
santa fe,san javier,romang,82098050,0,801,0,2,195,0,0,369,1367,0.0
santa fe,san javier,san javier,82098060,0,826,0,96,0,0,0,194,1116,0.0
santa fe,san javier,la brava,82098040,0,0,0,0,0,0,0,20,20,0.0
santa fe,san jerónimo,arocena,82105010,0,202,0,0,400,0,0,0,602,0.0
santa fe,san jerónimo,barrancas,82105030,1381,0,0,0,0,0,0,0,1381,7.231287004327616
santa fe,san jerónimo,barrio caima,82105040,0,0,0,0,0,0,0,21,21,0.0
santa fe,san jerónimo,bernardo de irigoyen (est. irigoyen),82105060,0,0,0,262,0,0,0,0,262,0.0
santa fe,san jerónimo,centeno,82105080,810,0,0,94,0,0,0,0,904,6.698268054115413
santa fe,san jerónimo,coronda,82105090,419,0,0,3509,215,0,0,684,4827,6.040254711277414
santa fe,san jerónimo,desvío arijón,82105100,130,0,0,0,0,0,0,43,173,4.875197323201151
santa fe,san jerónimo,díaz,82105110,256,0,0,258,0,0,0,0,514,5.54907608489522
santa fe,san jerónimo,gaboto,82105120,0,0,0,0,201,0,0,240,441,0.0
santa fe,san jerónimo,gálvez,82105130,3272,0,0,4304,59,0,0,20,7655,8.09346227450118
santa fe,san jerónimo,gessler,82105140,96,0,0,105,0,0,0,46,247,4.574710978503383
santa fe,san jerónimo,irigoyen,82105150,0,99,0,0,0,0,0,246,345,0.0
santa fe,san jerónimo,larrechea,82105160,0,0,0,0,0,0,0,26,26,0.0
santa fe,san jerónimo,loma alta,82105170,15,0,0,31,0,0,0,0,46,2.772588722239781
santa fe,san jerónimo,lópez (est. san martín de tours),82105180,16,332,0,0,0,0,0,0,348,2.833213344056216
santa fe,san jerónimo,maciel,82105190,393,782,0,0,136,0,0,1,1312,5.976350909297934
santa fe,san jerónimo,monje,82105200,0,0,0,791,0,0,0,0,791,0.0
santa fe,san jerónimo,san fabián,82105230,55,115,0,0,0,0,0,67,237,4.02535169073515
santa fe,san jerónimo,san genaro,82105240,278,0,0,1124,0,0,0,57,1459,5.631211781821365
santa fe,san jerónimo,san genaro norte,82105250,614,0,0,805,0,0,0,46,1465,6.421622267806518
santa fe,san jerónimo,san eugenio,82105220,0,23,0,0,0,0,0,0,23,0.0
santa fe,san justo,angeloni,82112010,0,0,0,0,0,0,0,24,24,0.0
santa fe,san justo,cayastacito,82112020,0,0,0,0,0,0,0,71,71,0.0
santa fe,san justo,esther,82112040,0,0,0,0,0,0,0,11,11,0.0
santa fe,san justo,gobernador crespo,82112050,127,1110,0,0,0,0,0,257,1494,4.852030263919617
santa fe,san justo,la criolla (est. cañadita),82112060,246,342,0,0,0,0,0,31,619,5.5093883366279774
santa fe,san justo,marcelino escalada,82112080,93,57,0,0,0,0,0,130,280,4.543294782270004
santa fe,san justo,naré,82112090,0,0,0,0,0,0,0,13,13,0.0
santa fe,san justo,otros,Sin Datos,0,0,0,0,0,28,0,0,28,0.0
santa fe,san justo,pedro gómez cello,82112100,0,0,0,0,0,0,0,92,92,0.0
santa fe,san justo,ramayón,82112110,0,0,0,0,0,0,0,162,162,0.0
santa fe,san justo,san bernardo,82112120,0,0,0,0,0,0,0,7,7,0.0
santa fe,san justo,san justo,82112130,222,3,0,8164,550,0,0,52,8991,5.407171771460119
santa fe,san justo,vera y pintado (est. guaraníes),82112160,12,47,0,190,67,0,0,140,456,2.5649493574615367
santa fe,san justo,videla,82112170,106,0,0,312,0,0,0,33,451,4.672828834461906
santa fe,san justo,colonia dolores,82112030,0,0,0,0,0,0,0,22,22,0.0
santa fe,san justo,la penca y caraguatá,82112070,0,0,0,0,0,0,0,26,26,0.0
santa fe,san justo,san martín norte,82112140,0,0,0,0,0,0,0,35,35,0.0
santa fe,san justo,silva (est. abipones),82112150,0,0,0,0,0,0,0,25,25,0.0
santa fe,san lorenzo,aldao,82119010,0,524,0,0,0,0,0,0,524,0.0
santa fe,san lorenzo,capitán bermúdez,82119020,2997,1255,1,2899,0,0,0,0,7152,8.005700678662542
santa fe,san lorenzo,carcarañá,82119030,537,1,0,0,0,0,0,23,561,6.2878585601617845
santa fe,san lorenzo,coronel arnold,82119040,0,0,0,245,0,0,0,0,245,0.0
santa fe,san lorenzo,fray luis beltrán,82119050,1828,24,0,871,0,0,0,0,2723,7.511524648390866
santa fe,san lorenzo,fuentes,82119060,0,0,0,920,0,0,0,20,940,0.0
santa fe,san lorenzo,luis palacios (est. la salada),82119070,0,552,0,0,0,0,0,47,599,0.0
santa fe,san lorenzo,puerto general san martín,82119080,0,0,0,2602,215,2,0,16,2835,0.0
santa fe,san lorenzo,pujato,82119090,876,0,0,0,15,0,0,103,994,6.776506992372183
santa fe,san lorenzo,ricardone,82119100,341,1128,0,0,0,1,0,22,1492,5.834810737062605
santa fe,san lorenzo,roldán,82119110,1650,1961,0,3123,2,0,0,508,7244,7.409136443920128
santa fe,san lorenzo,san jerónimo sud,82119120,115,1068,0,2,0,0,0,0,1185,4.7535901911063645
santa fe,san lorenzo,san lorenzo,82119130,903,5278,0,1020,0,0,0,50,7251,6.806829360392176
santa fe,san lorenzo,timbúes,82119140,148,0,0,1207,134,1,0,79,1569,5.003946305945459
santa fe,san lorenzo,villa elvira,82119150,0,0,0,0,0,0,0,30,30,0.0
santa fe,san lorenzo,villa mugueta,82119160,0,1,0,0,0,1,0,29,31,0.0
santa fe,san martín,carlos pellegrini,82126020,310,997,0,615,0,0,0,61,1983,5.739792912179234
santa fe,san martín,casas,82126030,0,11,0,0,0,0,0,8,19,0.0
santa fe,san martín,castelar,82126040,0,0,0,30,0,0,0,0,30,0.0
santa fe,san martín,colonia belgrano,82126050,0,86,0,278,250,0,0,0,614,0.0
santa fe,san martín,el trébol,82126070,611,1539,0,1476,0,0,0,4,3630,6.416732282512326
santa fe,san martín,landeta,82126080,198,217,0,0,0,0,0,0,415,5.293304824724492
santa fe,san martín,las bandurrias,82126090,0,8,0,0,2,0,0,3,13,0.0
santa fe,san martín,las petacas,82126100,0,0,0,0,0,0,0,0,0,0.0
santa fe,san martín,los cardos,82126110,66,236,0,15,0,1,0,0,318,4.204692619390966
santa fe,san martín,maría susana,82126120,341,0,0,827,3,0,0,42,1213,5.834810737062605
santa fe,san martín,piamonte,82126130,0,1270,0,0,0,0,0,0,1270,0.0
santa fe,san martín,san jorge,82126140,1448,980,0,1829,0,1,0,183,4441,7.278628942320682
santa fe,san martín,san martín de las escobas,82126150,795,936,0,0,0,0,0,108,1839,6.679599185844383
santa fe,san martín,sastre,82126160,209,0,0,580,0,0,0,145,934,5.3471075307174685
santa fe,san martín,cañada rosquín,82126010,0,1518,0,83,0,0,0,47,1648,0.0
santa fe,vera,calchaquí,82133010,369,0,0,0,1050,1,0,230,1650,5.91350300563827
santa fe,vera,cañada ombú,82133020,0,0,0,0,0,1,0,34,35,0.0
santa fe,vera,colmena,82133030,0,0,0,0,0,1,0,0,1,0.0
santa fe,vera,fortín olmos,82133040,0,0,0,0,0,2,0,337,339,0.0
santa fe,vera,garabato,82133050,0,0,0,0,0,0,0,104,104,0.0
santa fe,vera,intiyaco,82133070,0,0,0,0,0,2,0,97,99,0.0
santa fe,vera,la gallareta,82133090,0,0,0,0,0,0,0,373,373,0.0
santa fe,vera,margarita,82133110,0,740,0,0,0,2,0,106,848,0.0
santa fe,vera,paraje 29,82133120,0,0,0,0,0,1,0,34,35,0.0
santa fe,vera,pozo de los indios,82133130,0,0,0,0,0,2,0,23,25,0.0
santa fe,vera,toba,82133160,0,0,0,0,0,1,0,52,53,0.0
santa fe,vera,vera (est. gobernador vera),82133170,286,0,0,0,2000,0,0,801,3087,5.659482215759621
santa fe,vera,los amores,82133100,0,0,0,0,0,0,0,122,122,0.0
santa fe,vera,pueblo santa lucía,82133140,0,0,0,0,0,0,0,30,30,0.0
santa fe,vera,golondrina,82133060,0,0,0,0,0,0,0,70,70,0.0
santa fe,vera,kilómetro 115,82133080,0,0,0,0,0,0,0,3,3,0.0
santa fe,vera,tartagal (est. el tajamar),82133150,0,0,0,0,0,0,0,210,210,0.0
santiago del estero,aguirre,malbrán,86007030,9,0,0,1,0,1,0,0,11,2.302585092994046
santiago del estero,aguirre,villa general mitre (est. pinto),86007040,0,229,0,0,0,3,0,2,234,0.0
santiago del estero,aguirre,argentina,86007010,0,0,0,1,0,0,0,0,1,0.0
santiago del estero,aguirre,casares,86007020,0,0,0,1,0,0,0,0,1,0.0
santiago del estero,alberdi,campo gallo,86014010,1,0,0,5,0,4,0,63,73,0.6931471805599453
santiago del estero,alberdi,coronel manuel l. rico,86014020,0,0,0,0,0,1,0,0,1,0.0
santiago del estero,alberdi,donadeu,86014030,1,0,0,1,0,0,0,0,2,0.6931471805599453
santiago del estero,alberdi,sachayoj,86014040,0,0,0,204,0,3,0,0,207,0.0
santiago del estero,alberdi,santos lugares,86014050,0,0,0,11,57,1,0,5,74,0.0
santiago del estero,atamisqui,estación atamisqui,86021010,1,0,0,1,0,1,0,0,3,0.6931471805599453
santiago del estero,atamisqui,medellín,86021020,0,0,0,2,0,1,0,29,32,0.0
santiago del estero,atamisqui,villa atamisqui,86021030,1,0,0,2,0,2,0,45,50,0.6931471805599453
santiago del estero,avellaneda,colonia dora,86028010,55,10,0,1,0,2,0,5,73,4.02535169073515
santiago del estero,avellaneda,herrera,86028020,0,3,0,1,100,1,0,0,105,0.0
santiago del estero,avellaneda,icaño,86028030,0,3,0,2,0,1,0,79,85,0.0
